escenario,realizacion,bloque,tiempo_h,zona,suministro,inventario_inicio,reposicion_recibida,demanda,consumo_satisfecho,inventario_fin,superavit,deficit
post_intercambio,26,5,30,Z1,alimentos,0.0,0.0,107.65327723705099,0.0,0.0,0.0,107.65327723705099
post_intercambio,26,5,30,Z1,medicamentos,0.0,0.0,6.053209539897767,0.0,0.0,0.0,6.053209539897767
post_intercambio,26,5,30,Z2,agua,57286.37933966118,0.0,1292.1883881371,1292.1883881371,55994.19095152408,55994.19095152408,0.0
post_intercambio,26,5,30,Z2,alimentos,15274.705303849623,0.0,597.8857714989545,597.8857714989545,14676.81953235067,14676.81953235067,0.0
post_intercambio,26,5,30,Z2,medicamentos,249.04604425909582,0.0,29.515837351205974,29.515837351205974,219.53020690788986,219.53020690788986,0.0
post_intercambio,26,5,30,Z3,agua,30691.21784844924,0.0,1920.1771878108752,1920.1771878108752,28771.040660638366,28771.040660638366,0.0
post_intercambio,26,5,30,Z3,alimentos,6739.719969350425,0.0,535.5231315797889,535.5231315797889,6204.196837770636,6204.196837770636,0.0
post_intercambio,26,5,30,Z3,medicamentos,46.67789990945619,0.0,31.09271915529534,31.09271915529534,15.585180754160845,15.585180754160845,0.0
post_intercambio,26,5,30,Z4,agua,293675.2510823927,0.0,1647.990259039583,1647.990259039583,292027.26082335314,292027.26082335314,0.0
post_intercambio,26,5,30,Z4,alimentos,62907.58692091372,0.0,456.34636844497675,456.34636844497675,62451.24055246875,62451.24055246875,0.0
post_intercambio,26,5,30,Z4,medicamentos,1701.1010020469041,0.0,21.9249074451902,21.9249074451902,1679.1760946017139,1679.1760946017139,0.0
post_intercambio,26,5,30,Z5,agua,22386.173943242284,0.0,889.3497231991415,889.3497231991415,21496.82422004314,21496.82422004314,0.0
post_intercambio,26,5,30,Z5,alimentos,5409.961267624155,0.0,393.25783909590933,393.25783909590933,5016.703428528245,5016.703428528245,0.0
post_intercambio,26,5,30,Z5,medicamentos,65.56226562831499,0.0,20.625405274425646,20.625405274425646,44.936860353889344,44.936860353889344,0.0
post_intercambio,26,6,36,Z1,agua,0.0,0.0,436.0927871527722,0.0,0.0,0.0,436.0927871527722
post_intercambio,26,6,36,Z1,alimentos,0.0,0.0,91.34068675907355,0.0,0.0,0.0,91.34068675907355
post_intercambio,26,6,36,Z1,medicamentos,0.0,0.0,4.6337892488314285,0.0,0.0,0.0,4.6337892488314285
post_intercambio,26,6,36,Z2,agua,55994.19095152408,0.0,1548.093425352947,1548.093425352947,54446.09752617113,54446.09752617113,0.0
post_intercambio,26,6,36,Z2,alimentos,14676.81953235067,0.0,501.97959029702,501.97959029702,14174.83994205365,14174.83994205365,0.0
post_intercambio,26,6,36,Z2,medicamentos,219.53020690788986,0.0,19.132495239828298,19.132495239828298,200.39771166806156,200.39771166806156,0.0
post_intercambio,26,6,36,Z3,agua,28771.040660638366,0.0,2000.8248573127862,2000.8248573127862,26770.21580332558,26770.21580332558,0.0
post_intercambio,26,6,36,Z3,alimentos,6204.196837770636,0.0,584.4084007235502,584.4084007235502,5619.788437047086,5619.788437047086,0.0
post_intercambio,26,6,36,Z3,medicamentos,15.585180754160845,0.0,29.06607825651154,15.585180754160845,0.0,0.0,13.480897502350693
post_intercambio,26,6,36,Z4,agua,292027.26082335314,120000.0,1456.5742137090922,1456.5742137090922,410570.68660964404,410570.68660964404,0.0
post_intercambio,26,6,36,Z4,alimentos,62451.24055246875,22000.0,557.4515771749568,557.4515771749568,83893.78897529379,83893.78897529379,0.0
post_intercambio,26,6,36,Z4,medicamentos,1679.1760946017139,600.0,26.45285786429008,26.45285786429008,2252.7232367374236,2252.7232367374236,0.0
post_intercambio,26,6,36,Z5,agua,21496.82422004314,0.0,1376.7993113931211,1376.7993113931211,20120.02490865002,20120.02490865002,0.0
post_intercambio,26,6,36,Z5,alimentos,5016.703428528245,0.0,484.5680337966124,484.5680337966124,4532.135394731633,4532.135394731633,0.0
post_intercambio,26,6,36,Z5,medicamentos,44.936860353889344,0.0,16.484753560994527,16.484753560994527,28.452106792894817,28.452106792894817,0.0
post_intercambio,26,7,42,Z1,agua,0.0,0.0,367.6350515422695,0.0,0.0,0.0,367.6350515422695
post_intercambio,26,7,42,Z1,alimentos,0.0,0.0,101.12445037175024,0.0,0.0,0.0,101.12445037175024
post_intercambio,26,7,42,Z1,medicamentos,0.0,0.0,5.417672342419829,0.0,0.0,0.0,5.417672342419829
post_intercambio,26,7,42,Z2,agua,54446.09752617113,0.0,1751.5732386337245,1751.5732386337245,52694.5242875374,52694.5242875374,0.0
post_intercambio,26,7,42,Z2,alimentos,14174.83994205365,0.0,605.7222855871773,605.7222855871773,13569.117656466473,13569.117656466473,0.0
post_intercambio,26,7,42,Z2,medicamentos,200.39771166806156,0.0,21.06724895839429,21.06724895839429,179.33046270966727,179.33046270966727,0.0
post_intercambio,26,7,42,Z3,agua,26770.21580332558,0.0,1465.0798268277301,1465.0798268277301,25305.13597649785,25305.13597649785,0.0
post_intercambio,26,7,42,Z3,alimentos,5619.788437047086,0.0,637.4613674312792,637.4613674312792,4982.327069615806,4982.327069615806,0.0
post_intercambio,26,7,42,Z3,medicamentos,0.0,0.0,30.906031218450558,0.0,0.0,0.0,30.906031218450558
post_intercambio,26,7,42,Z4,agua,410570.68660964404,0.0,1647.520680092983,1647.520680092983,408923.16592955106,408923.16592955106,0.0
post_intercambio,26,7,42,Z4,alimentos,83893.78897529379,0.0,535.5722895493196,535.5722895493196,83358.21668574447,83358.21668574447,0.0
post_intercambio,26,7,42,Z4,medicamentos,2252.7232367374236,0.0,22.412094583758133,22.412094583758133,2230.3111421536655,2230.3111421536655,0.0
post_intercambio,26,7,42,Z5,agua,20120.02490865002,0.0,950.3255544992907,950.3255544992907,19169.69935415073,19169.69935415073,0.0
post_intercambio,26,7,42,Z5,alimentos,4532.135394731633,0.0,420.7304285430273,420.7304285430273,4111.404966188606,4111.404966188606,0.0
post_intercambio,26,7,42,Z5,medicamentos,28.452106792894817,0.0,18.844553911685438,18.844553911685438,9.60755288120938,9.60755288120938,0.0
post_intercambio,26,8,48,Z1,agua,0.0,0.0,330.09744926820343,0.0,0.0,0.0,330.09744926820343
post_intercambio,26,8,48,Z1,alimentos,0.0,0.0,130.83055281596944,0.0,0.0,0.0,130.83055281596944
post_intercambio,26,8,48,Z1,medicamentos,0.0,0.0,5.070708917797468,0.0,0.0,0.0,5.070708917797468
post_intercambio,26,8,48,Z2,agua,52694.5242875374,0.0,1593.1222090369545,1593.1222090369545,51101.40207850045,51101.40207850045,0.0
post_intercambio,26,8,48,Z2,alimentos,13569.117656466473,0.0,429.3212047877352,429.3212047877352,13139.796451678738,13139.796451678738,0.0
post_intercambio,26,8,48,Z2,medicamentos,179.33046270966727,0.0,35.26422110067706,35.26422110067706,144.0662416089902,144.0662416089902,0.0
post_intercambio,26,8,48,Z3,agua,25305.13597649785,0.0,1863.155434664156,1863.155434664156,23441.980541833695,23441.980541833695,0.0
post_intercambio,26,8,48,Z3,alimentos,4982.327069615806,0.0,739.5234692648938,739.5234692648938,4242.803600350912,4242.803600350912,0.0
post_intercambio,26,8,48,Z3,medicamentos,0.0,0.0,31.525992280144465,0.0,0.0,0.0,31.525992280144465
post_intercambio,26,8,48,Z4,agua,408923.16592955106,150000.0,1736.1568729308503,1736.1568729308503,557187.0090566202,557187.0090566202,0.0
post_intercambio,26,8,48,Z4,alimentos,83358.21668574447,28000.0,392.9010560501833,392.9010560501833,110965.31562969429,110965.31562969429,0.0
post_intercambio,26,8,48,Z4,medicamentos,2230.3111421536655,800.0,28.75275719224662,28.75275719224662,3001.558384961419,3001.558384961419,0.0
post_intercambio,26,8,48,Z5,agua,19169.69935415073,0.0,1304.1320668380988,1304.1320668380988,17865.56728731263,17865.56728731263,0.0
post_intercambio,26,8,48,Z5,alimentos,4111.404966188606,0.0,375.388766774751,375.388766774751,3736.016199413855,3736.016199413855,0.0
post_intercambio,26,8,48,Z5,medicamentos,9.60755288120938,0.0,15.942150124723025,9.60755288120938,0.0,0.0,6.334597243513645
post_intercambio,26,9,54,Z1,agua,0.0,0.0,296.41086638814295,0.0,0.0,0.0,296.41086638814295
post_intercambio,26,9,54,Z1,alimentos,0.0,0.0,93.58618797206671,0.0,0.0,0.0,93.58618797206671
post_intercambio,26,9,54,Z1,medicamentos,0.0,0.0,5.045232802625223,0.0,0.0,0.0,5.045232802625223
post_intercambio,26,9,54,Z2,agua,51101.40207850045,0.0,2115.1650791616044,2115.1650791616044,48986.23699933884,48986.23699933884,0.0
post_intercambio,26,9,54,Z2,alimentos,13139.796451678738,0.0,624.6186848287097,624.6186848287097,12515.177766850029,12515.177766850029,0.0
post_intercambio,26,9,54,Z2,medicamentos,144.0662416089902,0.0,29.037337571844628,29.037337571844628,115.02890403714557,115.02890403714557,0.0
post_intercambio,26,9,54,Z3,agua,23441.980541833695,0.0,1541.7803813588703,1541.7803813588703,21900.200160474826,21900.200160474826,0.0
post_intercambio,26,9,54,Z3,alimentos,4242.803600350912,0.0,666.3441241240602,666.3441241240602,3576.459476226852,3576.459476226852,0.0
post_intercambio,26,9,54,Z3,medicamentos,0.0,0.0,31.930007223546816,0.0,0.0,0.0,31.930007223546816
post_intercambio,26,9,54,Z4,agua,557187.0090566202,0.0,1681.68868017682,1681.68868017682,555505.3203764433,555505.3203764433,0.0
post_intercambio,26,9,54,Z4,alimentos,110965.31562969429,0.0,558.7240839270289,558.7240839270289,110406.59154576727,110406.59154576727,0.0
post_intercambio,26,9,54,Z4,medicamentos,3001.558384961419,0.0,27.836174990737973,27.836174990737973,2973.722209970681,2973.722209970681,0.0
post_intercambio,26,9,54,Z5,agua,17865.56728731263,0.0,1239.4239255509735,1239.4239255509735,16626.143361761657,16626.143361761657,0.0
post_intercambio,26,9,54,Z5,alimentos,3736.016199413855,0.0,370.2996400818578,370.2996400818578,3365.716559331997,3365.716559331997,0.0
post_intercambio,26,9,54,Z5,medicamentos,0.0,0.0,17.993940715008627,0.0,0.0,0.0,17.993940715008627
