bloque,tiempo_h,zona,suministro,inventario_inicio_medio,reposicion_recibida_medio,demanda_medio,demanda_ic95_inferior,demanda_ic95_superior,consumo_satisfecho_medio,inventario_fin_medio,inventario_fin_ic95_inferior,inventario_fin_ic95_superior,deficit_medio,deficit_ic95_inferior,deficit_ic95_superior,superavit_medio
8,48,Z5,agua,18959.64903989194,0.0,1099.327656527653,1063.3766577914082,1135.278655263898,1099.327656527653,17860.32138336429,17757.127090546302,17963.51567618228,0.0,0.0,0.0,17860.32138336429
8,48,Z5,alimentos,4199.255591522488,0.0,369.8438577117364,356.5941742650215,383.09354115845133,369.8438577117364,3829.411733810752,3795.582245076419,3863.2412225450853,0.0,0.0,0.0,3829.411733810752
8,48,Z5,medicamentos,1.2759229731729185,0.0,19.118328012689283,18.473845368918667,19.762810656459898,1.2655143548525793,0.010408618320339489,-0.010244338593471066,0.031061575234150044,17.852813657836705,16.97750402816894,18.72812328750447,0.010408618320339489
9,54,Z1,agua,0.0,0.0,303.2086456198126,294.5709068786437,311.8463843609815,0.0,0.0,0.0,0.0,303.2086456198126,294.5709068786437,311.8463843609815,0.0
9,54,Z1,alimentos,0.0,0.0,98.70259284301744,95.91219460069038,101.4929910853445,0.0,0.0,0.0,0.0,98.70259284301744,95.91219460069038,101.4929910853445,0.0
9,54,Z1,medicamentos,0.0,0.0,4.93254775089637,4.789555118682428,5.0755403831103125,0.0,0.0,0.0,0.0,4.93254775089637,4.789555118682428,5.0755403831103125,0.0
9,54,Z2,agua,50169.928265823124,0.0,1645.3123050314173,1595.753928589314,1694.8706814735206,1645.3123050314173,48524.61596079171,48363.63306864586,48685.59885293755,0.0,0.0,0.0,48524.61596079171
9,54,Z2,alimentos,13046.398947433052,0.0,552.5175050408784,533.6824392477658,571.352570833991,552.5175050408784,12493.881442392176,12444.187759702218,12543.575125082134,0.0,0.0,0.0,12493.881442392176
9,54,Z2,medicamentos,135.4071391108293,0.0,27.121574522729784,26.392072503865894,27.851076541593674,27.121574522729784,108.28556458809952,105.73921919164042,110.83190998455862,0.0,0.0,0.0,108.28556458809952
9,54,Z3,agua,23871.6471230236,0.0,1736.8068702375094,1684.2123343692354,1789.4014061057835,1736.8068702375094,22134.840252786093,21974.69783048825,22294.982675083935,0.0,0.0,0.0,22134.840252786093
9,54,Z3,alimentos,4087.1012382714,0.0,607.6993621318146,588.9236934443878,626.4750308192414,607.6993621318146,3479.401876139585,3424.2005029229913,3534.603249356179,0.0,0.0,0.0,3479.401876139585
9,54,Z3,medicamentos,0.0,0.0,29.502592044294047,28.595134866709714,30.41004922187838,0.0,0.0,0.0,0.0,29.502592044294047,28.595134866709714,30.41004922187838,0.0
9,54,Z4,agua,557925.0297551433,0.0,1519.0044894067023,1475.0035299475246,1563.00544886588,1519.0044894067023,556406.0252657366,556288.0537681102,556523.996763363,0.0,0.0,0.0,556406.0252657366
9,54,Z4,alimentos,110957.02200099753,0.0,510.91382182028957,493.97037870538065,527.8572649351985,510.91382182028957,110446.10817917723,110403.87478196801,110488.34157638645,0.0,0.0,0.0,110446.10817917723
9,54,Z4,medicamentos,2997.13245352422,0.0,25.394448169606964,24.643782368356472,26.145113970857455,25.394448169606964,2971.738005354613,2969.720624085093,2973.7553866241333,0.0,0.0,0.0,2971.738005354613
9,54,Z5,agua,17860.32138336429,0.0,1124.8507607350587,1092.993676114998,1156.7078453551194,1124.8507607350587,16735.47062262923,16624.6195287835,16846.32171647496,0.0,0.0,0.0,16735.47062262923
9,54,Z5,alimentos,3829.411733810752,0.0,373.75790517048205,363.5019720985809,384.0138382423832,373.75790517048205,3455.6538286402692,3421.806792766943,3489.5008645135954,0.0,0.0,0.0,3455.6538286402692
9,54,Z5,medicamentos,0.010408618320339489,0.0,18.667497470983175,18.087038390565027,19.247956551401323,0.010408618320339489,0.0,0.0,0.0,18.657088852662834,18.073918405946227,19.240259299379442,0.0
10,60,Z1,agua,0.0,0.0,292.8295661916534,284.59852585337023,301.06060652993654,0.0,0.0,0.0,0.0,292.8295661916534,284.59852585337023,301.06060652993654,0.0
10,60,Z1,alimentos,0.0,0.0,100.37913091465555,97.40116886244444,103.35709296686666,0.0,0.0,0.0,0.0,100.37913091465555,97.40116886244444,103.35709296686666,0.0
10,60,Z1,medicamentos,0.0,0.0,4.959318514219006,4.805910467282417,5.112726561155594,0.0,0.0,0.0,0.0,4.959318514219006,4.805910467282417,5.112726561155594,0.0
10,60,Z2,agua,48524.61596079171,0.0,1650.923687248211,1599.0886174868915,1702.7587570095307,1650.923687248211,46873.69227354349,46694.56609463187,47052.81845245512,0.0,0.0,0.0,46873.69227354349
10,60,Z2,alimentos,12493.881442392176,0.0,542.4795531520325,525.2197053282531,559.7394009758119,542.4795531520325,11951.401889240138,11898.034066343407,12004.76971213687,0.0,0.0,0.0,11951.401889240138
10,60,Z2,medicamentos,108.28556458809952,0.0,27.715025757976584,26.83758683654888,28.592464679404287,27.715025757976584,80.57053883012294,77.826600444065,83.31447721618089,0.0,0.0,0.0,80.57053883012294
10,60,Z3,agua,22134.840252786093,0.0,1800.55713215079,1751.3841633851152,1849.7301009164648,1800.55713215079,20334.283120635297,20170.224641476998,20498.341599793595,0.0,0.0,0.0,20334.283120635297
10,60,Z3,alimentos,3479.401876139585,0.0,593.8766794903943,573.9820100243542,613.7713489564344,593.8766794903943,2885.52519664919,2828.949770203462,2942.1006230949183,0.0,0.0,0.0,2885.52519664919
10,60,Z3,medicamentos,0.0,0.0,29.780462618072324,28.820354045262423,30.740571190882225,0.0,0.0,0.0,0.0,29.780462618072324,28.820354045262423,30.740571190882225,0.0
10,60,Z4,agua,556406.0252657366,100000.0,1513.080231780251,1468.4692022819393,1557.691261278563,1513.080231780251,654892.9450339564,654771.0611560371,655014.8289118757,0.0,0.0,0.0,654892.9450339564
10,60,Z4,alimentos,110446.10817917723,18000.0,523.9268312463487,507.64888903095914,540.2047734617382,523.9268312463487,127922.18134793088,127874.85713011381,127969.50556574794,0.0,0.0,0.0,127922.18134793088
10,60,Z4,medicamentos,2971.738005354613,500.0,25.039937363338144,24.29091948282789,25.7889552438484,25.039937363338144,3446.6980679912745,3444.460171789608,3448.935964192941,0.0,0.0,0.0,3446.6980679912745
10,60,Z5,agua,16735.47062262923,0.0,1121.7737847589824,1091.9019689655297,1151.645600552435,1121.7737847589824,15613.696837870248,15499.032761862496,15728.360913878,0.0,0.0,0.0,15613.696837870248
10,60,Z5,alimentos,3455.6538286402692,0.0,378.81761912624444,366.2488783247842,391.3863599277047,378.81761912624444,3076.836209514025,3040.743025809742,3112.929393218308,0.0,0.0,0.0,3076.836209514025
10,60,Z5,medicamentos,0.0,0.0,18.28938190521779,17.807651147119774,18.771112663315808,0.0,0.0,0.0,0.0,18.28938190521779,17.807651147119774,18.771112663315808,0.0
11,66,Z1,agua,0.0,0.0,298.5526580151136,290.5626234402631,306.5426925899641,0.0,0.0,0.0,0.0,298.5526580151136,290.5626234402631,306.5426925899641,0.0
11,66,Z1,alimentos,0.0,0.0,100.94142297990325,97.79135262380802,104.09149333599848,0.0,0.0,0.0,0.0,100.94142297990325,97.79135262380802,104.09149333599848,0.0
11,66,Z1,medicamentos,0.0,0.0,4.9914000841458455,4.840735289518029,5.142064878773662,0.0,0.0,0.0,0.0,4.9914000841458455,4.840735289518029,5.142064878773662,0.0
11,66,Z2,agua,46873.69227354349,0.0,1659.7131629951878,1612.0009379214423,1707.4253880689332,1659.7131629951878,45213.97911054832,45031.75588578517,45396.202335311464,0.0,0.0,0.0,45213.97911054832
11,66,Z2,alimentos,11951.401889240138,0.0,553.5996861318874,538.572405850351,568.6269664134239,553.5996861318874,11397.802203108255,11340.92199982083,11454.68240639568,0.0,0.0,0.0,11397.802203108255
11,66,Z2,medicamentos,80.57053883012294,0.0,27.2705221545402,26.422235081428262,28.118809227652136,27.2705221545402,53.30001667558274,50.424632760581765,56.17540059058371,0.0,0.0,0.0,53.30001667558274
11,66,Z3,agua,20334.283120635297,0.0,1813.786501956449,1758.8868235000436,1868.6861804128544,1813.786501956449,18520.496618678855,18356.206176361404,18684.787060996307,0.0,0.0,0.0,18520.496618678855
11,66,Z3,alimentos,2885.52519664919,0.0,614.7456299063001,596.0448287789038,633.4464310336964,614.7456299063001,2270.779566742891,2212.269061548293,2329.290071937489,0.0,0.0,0.0,2270.779566742891
11,66,Z3,medicamentos,0.0,0.0,30.928976959347224,29.945160159853426,31.912793758841023,0.0,0.0,0.0,0.0,30.928976959347224,29.945160159853426,31.912793758841023,0.0
11,66,Z4,agua,654892.9450339564,0.0,1546.5438952848265,1500.2451034210235,1592.8426871486295,1546.5438952848265,653346.4011386716,653221.1027969746,653471.6994803685,0.0,0.0,0.0,653346.4011386716
11,66,Z4,alimentos,127922.18134793088,0.0,522.1068023885786,507.0139914217811,537.1996133553761,522.1068023885786,127400.0745455423,127350.10997179466,127450.03911928994,0.0,0.0,0.0,127400.0745455423
11,66,Z4,medicamentos,3446.6980679912745,0.0,25.60179899502495,24.860369924558242,26.343228065491658,25.60179899502495,3421.0962689962494,3418.692997312628,3423.4995406798707,0.0,0.0,0.0,3421.0962689962494
11,66,Z5,agua,15613.696837870248,0.0,1136.3243031765385,1104.0794372953235,1168.5691690577535,1136.3243031765385,14477.372534693712,14354.070361939306,14600.674707448117,0.0,0.0,0.0,14477.372534693712
11,66,Z5,alimentos,3076.836209514025,0.0,379.7709096459789,368.3134512937482,391.22836799820965,379.7709096459789,2697.0652998680457,2658.2891505105367,2735.8414492255547,0.0,0.0,0.0,2697.0652998680457
11,66,Z5,medicamentos,0.0,0.0,19.07548976275805,18.484487525796464,19.666491999719636,0.0,0.0,0.0,0.0,19.07548976275805,18.484487525796464,19.666491999719636,0.0
