escenario,realizacion,bloque,tiempo_h,zona,suministro,inventario_inicio,reposicion_recibida,demanda,consumo_satisfecho,inventario_fin,superavit,deficit
base_pre_intercambio,0,11,66,Z2,alimentos,7238.808350609568,0.0,1027.9831957869342,1027.9831957869342,6210.825154822634,6210.825154822634,0.0
base_pre_intercambio,0,11,66,Z2,medicamentos,0.0,0.0,40.77159668127745,0.0,0.0,0.0,40.77159668127745
base_pre_intercambio,0,11,66,Z3,agua,19634.691198328866,0.0,1709.151920700024,1709.151920700024,17925.539277628843,17925.539277628843,0.0
base_pre_intercambio,0,11,66,Z3,alimentos,2524.3974914106316,0.0,577.6633378250818,577.6633378250818,1946.7341535855498,1946.7341535855498,0.0
base_pre_intercambio,0,11,66,Z3,medicamentos,0.0,0.0,39.50146902067829,0.0,0.0,0.0,39.50146902067829
base_pre_intercambio,0,11,66,Z4,agua,584267.2330846336,0.0,7309.884045664898,7309.884045664898,576957.3490389687,576957.3490389687,0.0
base_pre_intercambio,0,11,66,Z4,alimentos,101568.24841959671,0.0,2322.542162622572,2322.542162622572,99245.70625697414,99245.70625697414,0.0
base_pre_intercambio,0,11,66,Z4,medicamentos,2193.1700864845357,0.0,132.4174260109518,132.4174260109518,2060.752660473584,2060.752660473584,0.0
base_pre_intercambio,0,11,66,Z5,agua,13940.183938262,0.0,1448.7920565264092,1448.7920565264092,12491.391881735592,12491.391881735592,0.0
base_pre_intercambio,0,11,66,Z5,alimentos,2327.0001454348553,0.0,472.5764706789308,472.5764706789308,1854.4236747559246,1854.4236747559246,0.0
base_pre_intercambio,0,11,66,Z5,medicamentos,0.0,0.0,19.250874562917474,0.0,0.0,0.0,19.250874562917474
base_pre_intercambio,1,0,0,Z1,agua,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base_pre_intercambio,1,0,0,Z1,alimentos,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base_pre_intercambio,1,0,0,Z1,medicamentos,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base_pre_intercambio,1,0,0,Z2,agua,65000.0,0.0,2446.7031587074775,2446.7031587074775,62553.296841292526,62553.296841292526,0.0
base_pre_intercambio,1,0,0,Z2,alimentos,18000.0,0.0,1158.7941682417681,1158.7941682417681,16841.20583175823,16841.20583175823,0.0
base_pre_intercambio,1,0,0,Z2,medicamentos,380.0,0.0,52.98063691533282,52.98063691533282,327.0193630846672,327.0193630846672,0.0
base_pre_intercambio,1,0,0,Z3,agua,40000.0,0.0,1663.463350451727,1663.463350451727,38336.536649548274,38336.536649548274,0.0
base_pre_intercambio,1,0,0,Z3,alimentos,9500.0,0.0,672.749586724258,672.749586724258,8827.250413275742,8827.250413275742,0.0
base_pre_intercambio,1,0,0,Z3,medicamentos,210.0,0.0,37.308373780313715,37.308373780313715,172.69162621968627,172.69162621968627,0.0
base_pre_intercambio,1,0,0,Z4,agua,180000.0,0.0,9520.210306281593,9520.210306281593,170479.7896937184,170479.7896937184,0.0
base_pre_intercambio,1,0,0,Z4,alimentos,42000.0,0.0,2632.099659750009,2632.099659750009,39367.900340249995,39367.900340249995,0.0
base_pre_intercambio,1,0,0,Z4,medicamentos,1200.0,0.0,95.23812017877648,95.23812017877648,1104.7618798212236,1104.7618798212236,0.0
base_pre_intercambio,1,0,0,Z5,agua,28000.0,0.0,1228.3975346796676,1228.3975346796676,26771.60246532033,26771.60246532033,0.0
base_pre_intercambio,1,0,0,Z5,alimentos,7200.0,0.0,444.18388910033474,444.18388910033474,6755.816110899666,6755.816110899666,0.0
base_pre_intercambio,1,0,0,Z5,medicamentos,145.0,0.0,21.562761605284198,21.562761605284198,123.4372383947158,123.4372383947158,0.0
base_pre_intercambio,1,1,6,Z1,agua,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base_pre_intercambio,1,1,6,Z1,alimentos,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base_pre_intercambio,1,1,6,Z1,medicamentos,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base_pre_intercambio,1,1,6,Z2,agua,62553.296841292526,0.0,2969.640448979445,2969.640448979445,59583.65639231308,59583.65639231308,0.0
